AllDates,PRC,Pseudo-PRC
2007-09-19,51.91,59.89
2007-09-20,51.16,59.03
2007-09-21,51.36,59.26
2007-09-24,50.39,58.14
2007-09-25,50.44,58.2
2007-09-26,50.64,58.43
2007-09-27,50.66,58.45
2007-09-28,50.15,57.86
2007-10-01,50.92,58.75
2007-10-02,51.31,59.2
2007-10-03,51.37,59.27
2007-10-04,51.42,59.33
2007-10-05,51.8,59.77
2007-10-08,51.32,59.21
2007-10-09,51.42,59.33
2007-10-10,50.78,58.59
2007-10-11,51,58.84
2007-10-12,50.67,58.46
2007-10-15,50.08,57.78
2007-10-16,48.96,56.49
2007-10-17,48.75,56.25
2007-10-18,48.14,55.54
2007-10-19,46.4,53.54
2007-10-22,46.44,53.58
2007-10-23,45.97,53.04
2007-10-24,45.4,52.38
2007-10-25,45.09,52.03
2007-10-26,46.54,53.7
2007-10-29,46.3,53.42
2007-10-30,45.97,53.04
2007-10-31,45.73,52.76
2007-11-01,43.54,50.24
2007-11-02,42.83,49.42
2007-11-05,41.93,48.38
2007-11-06,43.2,49.84
2007-11-07,40.43,46.65
2007-11-08,40.3,46.5
2007-11-09,40.65,46.9
2007-11-12,40.63,46.88
2007-11-13,43.74,50.47
2007-11-14,42.35,48.86
2007-11-15,40.28,46.48
2007-11-16,39.14,45.16
2007-11-19,38.11,43.97
2007-11-20,38.43,44.34
2007-11-21,38.82,44.79
2007-11-23,41.05,47.36
2007-11-26,39.07,45.08
2007-11-27,40.12,46.29
2007-11-28,41.4,48.51
2007-11-29,41.25,48.33
2007-11-30,43,50.38
2007-12-03,42.16,49.4
2007-12-04,41.82,49
2007-12-05,43,50.38
2007-12-06,44.07,51.63
2007-12-07,43.18,50.59
2007-12-10,44.46,52.09
2007-12-11,41.95,49.15
2007-12-12,40.53,47.49
2007-12-13,40.19,47.09
2007-12-14,39.03,45.73
2007-12-17,39.43,46.2
2007-12-18,39.69,46.5
2007-12-19,38.99,45.68
2007-12-20,38.66,45.3
2007-12-21,39.5,46.28
2007-12-24,39.78,46.61
2007-12-26,39.07,45.78
2007-12-27,38.28,44.85
2007-12-28,38.05,44.58
2007-12-31,38.03,44.56
2008-01-02,37.17,43.55
2008-01-03,36.58,42.86
2008-01-04,35.46,41.55
2008-01-07,35.21,41.25
2008-01-08,34.06,39.91
2008-01-09,35.07,41.09
2008-01-10,35.94,42.11
2008-01-11,36.51,42.78
2008-01-14,36.29,42.52
2008-01-15,34.7,40.66
2008-01-16,34.79,40.76
2008-01-17,32.35,37.9
2008-01-18,30.8,36.09
2008-01-22,31.91,37.39
2008-01-23,35.3,41.36
2008-01-24,36.59,42.87
2008-01-25,36.48,42.74
2008-01-28,37.6,44.05
2008-01-29,37.9,44.41
2008-01-30,36.671,42.97
2008-01-31,38.47,45.07
2008-02-01,38.76,45.41
2008-02-04,35.53,41.63
2008-02-05,34.18,40.05
2008-02-06,34.44,40.35
2008-02-07,35.18,41.22
2008-02-08,34.6,40.54
2008-02-11,34.38,40.28
2008-02-12,34.83,40.81
2008-02-13,35.05,41.07
2008-02-14,33.66,39.44
2008-02-15,33.76,39.55
2008-02-19,33.79,39.59
2008-02-20,34.08,39.93
2008-02-21,33.35,39.07
2008-02-22,34.33,40.22
2008-02-25,34.72,40.68
2008-02-26,34.8,40.77
2008-02-27,34.1,40.7
2008-02-28,32.36,38.63
2008-02-29,30.62,36.55
2008-03-03,30.41,36.3
2008-03-04,29.48,35.19
2008-03-05,28.7291,34.29
2008-03-06,27.41,32.72
2008-03-07,27.22,32.49
2008-03-10,26.19,31.26
2008-03-11,29.78,35.55
2008-03-12,28.05,33.48
2008-03-13,27.24,32.51
2008-03-14,26.5426,31.68
2008-03-17,25.6,30.56
2008-03-18,28.14,33.59
2008-03-19,28.3,33.78
2008-03-20,30.72,36.67
2008-03-24,30.253,36.11
2008-03-25,30.04,35.86
2008-03-26,28.02,33.45
2008-03-27,27.07,32.31
2008-03-28,25.99,31.02
2008-03-31,27,32.23
2008-04-01,28.9099,34.51
2008-04-02,28.61,34.15
2008-04-03,28.37,33.86
2008-04-04,27.21,32.48
2008-04-07,27.48,32.8
2008-04-08,27.52,32.85
2008-04-09,26.62,31.77
2008-04-10,27.87,33.27
2008-04-11,27.81,33.19
2008-04-14,25.55,30.5
2008-04-15,25.42,30.34
2008-04-16,25.41,30.33
2008-04-17,25.85,30.86
2008-04-18,27.24,32.51
2008-04-21,26.43,31.55
2008-04-22,26.2,31.27
2008-04-23,26.16,31.23
2008-04-24,27.38,32.68
2008-04-25,28.81,34.39
2008-04-28,28.69,34.25
2008-04-29,29.4,35.09
2008-04-30,29.15,34.79
2008-05-01,30.04,35.86
2008-05-02,30.08,35.9
2008-05-05,29.78,35.55
2008-05-06,30.08,35.9
2008-05-07,28.71,34.27
2008-05-08,27.83,33.22
2008-05-09,27.63,32.98
2008-05-12,28.22,33.68
2008-05-13,27.79,33.17
2008-05-14,27.64,32.99
2008-05-15,27.6,32.94
2008-05-16,27.39,32.69
2008-05-19,27.36,32.66
2008-05-20,26.73,31.91
2008-05-21,25.66,30.63
2008-05-22,25.55,30.5
2008-05-23,24.77,29.57
2008-05-27,24.77,29.57
2008-05-28,23.8,28.86
2008-05-29,24.15,29.28
2008-05-30,23.8,28.86
2008-06-02,23.4,28.37
2008-06-03,21.92,26.58
2008-06-04,21.58,26.16
2008-06-05,21.59,26.18
2008-06-06,20.13,24.41
2008-06-09,18.89,22.9
2008-06-10,19.76,23.96
2008-06-11,18.97,23
2008-06-12,19.31,23.41
2008-06-13,18.19,22.05
2008-06-16,18.13,21.98
2008-06-17,17.16,20.81
2008-06-18,16.88,20.47
2008-06-19,17.77,21.55
2008-06-20,17.43,21.13
2008-06-23,16.92,20.51
2008-06-24,17.86,21.65
2008-06-25,17.87,21.67
2008-06-26,16.92,20.51
2008-06-27,16.22,19.67
2008-06-30,15.53,18.83
2008-07-01,16.13,19.56
2008-07-02,15.38,18.65
2008-07-03,14.88,18.04
2008-07-07,13.89,16.84
2008-07-08,15.54,18.84
2008-07-09,14.29,17.33
2008-07-10,13.13,15.92
2008-07-11,11.54,13.99
2008-07-14,9.84,11.93
2008-07-15,9.08,11.01
2008-07-16,10.54,12.78
2008-07-17,13.44,16.3
2008-07-18,12.97,15.73
2008-07-21,13.18,15.98
2008-07-22,16.79,20.36
2008-07-23,17.65,21.4
2008-07-24,15.69,19.02
2008-07-25,14.5,17.58
2008-07-28,13.63,16.53
2008-07-29,15.7,19.04
2008-07-30,17.08,20.71
2008-07-31,17.27,20.94
2008-08-01,18.98,23.01
2008-08-04,17.11,20.74
2008-08-05,19.06,23.11
2008-08-06,18.41,22.32
2008-08-07,17.12,20.76
2008-08-08,17.93,21.74
2008-08-11,18.21,22.08
2008-08-12,16,19.4
2008-08-13,14.81,17.96
2008-08-14,15.81,19.17
2008-08-15,15.57,18.88
2008-08-18,14.96,18.14
2008-08-19,14.3,17.34
2008-08-20,14.9,18.07
2008-08-21,14.65,17.76
2008-08-22,14.36,17.41
2008-08-25,13.92,16.88
2008-08-26,14.04,17.02
2008-08-27,14.55,17.7
2008-08-28,15.99,19.45
2008-08-29,15.89,19.33
2008-09-02,16.65,20.26
2008-09-03,17.18,20.9
2008-09-04,15.53,18.89
2008-09-05,16.75,20.38
2008-09-08,18.99,23.1
2008-09-09,16.24,19.76
2008-09-10,15.08,18.35
2008-09-11,14.28,17.37
2008-09-12,14.27,17.36
2008-09-15,10.71,13.03
2008-09-16,11.51,14
2008-09-17,9.12,11.1
2008-09-18,14.5,17.64
2008-09-19,18.75,22.81
2008-09-22,14.81,18.02
2008-09-23,14.75,17.94
2008-09-24,13.8,16.79
2008-09-25,13.7,16.67
2008-09-26,10,12.17
2008-09-29,1.84,2.24
2008-09-30,3.5,4.26
2008-10-01,3.55,4.32
2008-10-02,3.91,4.76
2008-10-03,6.21,7.56
2008-10-06,5.78,7.03
2008-10-07,5.25,6.39
2008-10-08,5.06,6.16
2008-10-09,3.6,4.38
2008-10-10,5.15,6.27
2008-10-13,5.85,7.12
2008-10-14,6.31,7.68
2008-10-15,6.06,7.37
2008-10-16,6.45,7.85
2008-10-17,5.97,7.26
2008-10-20,6.07,7.38
2008-10-21,6.09,7.41
2008-10-22,5.71,6.95
2008-10-23,5.76,7.01
2008-10-24,5.8,7.06
2008-10-27,5.74,6.98
2008-10-28,6.47,7.87
2008-10-29,5.97,7.26
2008-10-30,5.91,7.19
2008-10-31,6.41,7.8
2008-11-03,6.4,7.79
2008-11-04,6.75,8.21
2008-11-05,5.98,7.28
2008-11-06,5.38,6.55
2008-11-07,5.57,6.78
2008-11-10,5.48,6.67
2008-11-11,5.55,6.75
2008-11-12,5.17,6.29
2008-11-13,5.64,6.86
2008-11-14,5.49,6.68
2008-11-17,5.27,6.41
2008-11-18,5.26,6.4
2008-11-19,4.57,5.56
2008-11-20,4.1,4.99
2008-11-21,4.13,5.02
2008-11-24,5.29,6.44
2008-11-25,5.23,6.42
2008-11-26,5.65,6.94
2008-11-28,5.62,6.9
2008-12-01,4.3,5.28
2008-12-02,4.99,6.13
2008-12-03,5.44,6.68
2008-12-04,5.27,6.47
2008-12-05,5.85,7.19
2008-12-08,6.38,7.84
2008-12-09,5.96,7.32
2008-12-10,5.68,6.98
2008-12-11,5.02,6.17
2008-12-12,5.29,6.5
2008-12-15,5.11,6.28
2008-12-16,5.9,7.25
2008-12-17,5.88,7.22
2008-12-18,5.78,7.1
2008-12-19,5.66,6.95
2008-12-22,5.45,6.69
2008-12-23,5.3,6.51
2008-12-24,5.5,6.76
2008-12-26,5.45,6.69
2008-12-29,5.46,6.71
2008-12-30,5.73,7.04
2008-12-31,5.54,6.8
