AllDates,PRC,Pseudo-PRC
2012-08-10,103.02,112.11
2012-08-13,103.61,112.75
2012-08-14,103.26,112.37
2012-08-15,103.13,112.23
2012-08-16,103.49,112.62
2012-08-17,103.6,112.74
2012-08-20,105.28,114.57
2012-08-21,105.32,114.62
2012-08-22,104.67,113.91
2012-08-23,104.08,113.27
2012-08-24,104.96,114.22
2012-08-27,105.12,114.4
2012-08-28,105.03,114.8
2012-08-29,105.53,115.35
2012-08-30,104.72,114.46
2012-08-31,105.72,115.55
2012-09-04,106.41,116.31
2012-09-05,109.94,120.17
2012-09-06,113.54,124.1
2012-09-07,116.33,127.15
2012-09-10,114.68,125.35
2012-09-11,116.69,127.54
2012-09-12,118.24,129.24
2012-09-13,120.67,131.89
2012-09-14,121.36,132.65
2012-09-17,119.9,131.05
2012-09-18,119.88,131.03
2012-09-19,119.02,130.09
2012-09-20,117.63,128.57
2012-09-21,116.72,127.58
2012-09-24,116.6,127.45
2012-09-25,113.5,124.06
2012-09-26,113.08,123.6
2012-09-27,115.23,125.95
2012-09-28,113.68,124.25
2012-10-01,116.86,127.73
2012-10-02,117.25,128.16
2012-10-03,117.91,128.88
2012-10-04,119.9,131.05
2012-10-05,119.31,130.41
2012-10-08,119.46,130.57
2012-10-09,119.63,130.76
2012-10-10,120.08,131.25
2012-10-11,121.99,133.34
2012-10-12,120.2,131.38
2012-10-15,124.5,136.08
2012-10-16,123.22,134.68
2012-10-17,124.92,136.54
2012-10-18,125.15,136.79
2012-10-19,123.62,135.12
2012-10-22,122.77,134.19
2012-10-23,119,130.07
2012-10-24,119.77,130.91
2012-10-25,119.72,130.86
2012-10-26,119.44,130.55
2012-10-31,122.39,133.77
2012-11-01,124.85,136.46
2012-11-02,123.25,134.71
2012-11-05,124.08,135.62
2012-11-06,126.25,137.99
2012-11-07,117.98,128.95
2012-11-08,115.27,125.99
2012-11-09,116.15,126.95
2012-11-12,117.24,128.15
2012-11-13,116.47,127.3
2012-11-14,114.24,124.87
2012-11-15,115.44,126.18
2012-11-16,115.84,126.62
2012-11-19,118.3,129.3
2012-11-20,118.09,129.07
2012-11-21,117.7,128.65
2012-11-23,120.31,131.5
2012-11-26,120.94,132.19
2012-11-27,118.41,129.42
2012-11-28,119.33,130.98
2012-11-29,118.73,130.32
2012-11-30,117.79,129.29
2012-12-03,118.4,129.96
2012-12-04,116.58,127.96
2012-12-05,117.13,128.56
2012-12-06,117.2,128.64
2012-12-07,116.57,127.95
2012-12-10,117.01,128.43
2012-12-11,118.86,130.46
2012-12-12,118.09,129.62
2012-12-13,118.5,130.07
2012-12-14,119.36,131.01
2012-12-17,123.49,135.54
2012-12-18,127.77,140.24
2012-12-19,127.2481,139.67
2012-12-20,129.72,142.38
2012-12-21,128.44,140.98
2012-12-24,127.54,139.99
2012-12-26,127.16,139.57
2012-12-27,126.67,139.03
2012-12-28,125.52,137.77
2012-12-31,127.56,140.01
2013-01-02,131.66,144.51
2013-01-03,130.94,143.72
2013-01-04,134.50999,147.64
2013-01-07,134.25999,147.36
2013-01-08,133.05,146.04
2013-01-09,134.32001,147.43
2013-01-10,137.37,150.78
2013-01-11,137.13,150.51
2013-01-14,136.13,149.42
2013-01-15,135.59,148.82
2013-01-16,141.09,154.86
2013-01-17,141.00999,154.77
2013-01-18,144.45,158.55
2013-01-22,145.95,160.19
2013-01-23,145.56,159.77
2013-01-24,144.96001,159.11
2013-01-25,144.46001,158.56
2013-01-28,144.14999,158.22
2013-01-29,147.10001,161.46
2013-01-30,147.14999,161.51
2013-01-31,147.86,162.29
2013-02-01,149.89999,164.53
2013-02-04,147.52,161.92
2013-02-05,150.45,165.13
2013-02-06,151.12,165.87
2013-02-07,150.25999,164.93
2013-02-08,151.60001,166.4
2013-02-11,152.24001,167.1
2013-02-12,154.11,169.15
2013-02-13,154.52,169.6
2013-02-14,155.92999,171.15
2013-02-15,154.99001,170.12
2013-02-19,158.64999,174.13
2013-02-20,155.17999,170.33
2013-02-21,150.88,165.61
2013-02-22,154.09,169.13
2013-02-25,147.64999,162.06
2013-02-26,148,162.99
2013-02-27,151.64999,167.01
2013-02-28,149.75999,164.93
2013-03-01,150.53,165.78
2013-03-04,152.17999,167.6
2013-03-05,152.96001,168.46
2013-03-06,154.13,169.74
2013-03-07,156.62,172.49
2013-03-08,152.98,168.48
2013-03-11,153.3,168.83
2013-03-12,151.85001,167.23
2013-03-13,151.91,167.3
2013-03-14,154.02,169.62
2013-03-15,154.84,170.53
2013-03-18,151.95,167.34
2013-03-19,148.84,163.92
2013-03-20,150.13,165.34
2013-03-21,145.38,160.11
2013-03-22,146.60001,161.45
2013-03-25,146.11,160.91
2013-03-26,146.53999,161.39
2013-03-27,147.84,162.82
2013-03-28,147.14999,162.06
2013-04-01,146.03999,160.84
2013-04-02,146.67999,161.54
2013-04-03,143.41,157.94
2013-04-04,142.99001,157.48
2013-04-05,143.69,158.25
2013-04-08,143.82001,158.39
2013-04-09,146.52,161.36
2013-04-10,149.46001,164.6
2013-04-11,149.07001,164.17
2013-04-12,149.12,164.23
2013-04-15,146.46001,161.3
2013-04-16,144.10001,158.7
2013-04-17,140.60001,154.84
2013-04-18,138.60001,152.64
2013-04-19,138.72,152.77
2013-04-22,139.52,153.65
2013-04-23,142.94,157.42
2013-04-24,143.92999,158.51
2013-04-25,144.75999,159.43
2013-04-26,144.11,158.71
2013-04-29,145.11,159.81
2013-04-30,146.07001,160.87
2013-05-01,142.61,157.06
2013-05-02,143.67,158.23
2013-05-03,145.37,160.1
2013-05-06,148.45,163.49
2013-05-07,149.32001,164.45
2013-05-08,150.25999,165.48
2013-05-09,148.53999,163.59
2013-05-10,149.10001,164.21
2013-05-13,149.63,164.79
2013-05-14,154.52,170.17
2013-05-15,155.61,171.38
2013-05-16,154.47,170.12
2013-05-17,158.17999,174.21
2013-05-20,158.89999,175
2013-05-21,160.73,177.01
2013-05-22,159.34,175.48
2013-05-23,157.41,173.36
2013-05-24,158.72,174.8
2013-05-28,160.7,177.53
2013-05-29,162.87,179.93
2013-05-30,164.35001,181.56
2013-05-31,162.08,179.06
2013-06-03,163.56,180.69
2013-06-04,161.67999,178.61
2013-06-05,158.3,174.88
2013-06-06,159.67999,176.4
2013-06-07,166.00999,183.4
2013-06-10,167.49001,185.03
2013-06-11,163.31,180.42
2013-06-12,161.86,178.81
2013-06-13,165.82001,183.19
2013-06-14,162.92,179.98
2013-06-17,164.11,181.3
2013-06-18,164.14999,181.34
2013-06-19,161.56,178.48
2013-06-20,155.41,171.69
2013-06-21,154.25,170.41
2013-06-24,150.78,166.57
2013-06-25,153.06,169.09
2013-06-26,151.66,167.54
2013-06-27,153.50999,169.59
2013-06-28,151.25,167.09
2013-07-01,151.75,167.64
2013-07-02,150.92,166.73
2013-07-03,150.42999,166.19
2013-07-05,153.24001,169.29
2013-07-08,153.81,169.92
2013-07-09,156.94,173.38
2013-07-10,155.83,172.15
2013-07-11,157.71001,174.23
2013-07-12,160.11,176.88
2013-07-15,163,180.07
2013-07-16,160.24001,177.02
2013-07-17,161.5,178.42
2013-07-18,164.06,181.24
2013-07-19,164.36,181.58
2013-07-22,166.25,183.66
2013-07-23,166.25999,183.67
2013-07-24,165.03999,182.33
2013-07-25,165.91,183.29
2013-07-26,165.25999,182.57
2013-07-29,163.17,180.26
2013-07-30,162.42999,179.44
2013-07-31,164.03,181.21
2013-08-01,167.49001,185.03
2013-08-02,167.62,185.18
2013-08-05,168.32001,185.95
2013-08-06,164.78,182.04
2013-08-07,163.45,180.57
2013-08-08,162.84,179.9
2013-08-09,162.13,179.11
2013-08-12,161.69,178.63
2013-08-13,163.71001,180.86
2013-08-14,163.34,180.45
2013-08-15,160.75,177.59
2013-08-16,160.66,177.49
2013-08-19,158.63,175.25
2013-08-20,159.56,176.27
2013-08-21,157.11,173.57
2013-08-22,159.41,176.11
2013-08-23,158.64999,175.27
2013-08-26,157.89999,174.44
2013-08-27,153.23,169.28
2013-08-28,152.97,169.54
2013-08-29,153.63,170.28
2013-08-30,152.13,168.61
2013-09-03,154.75999,171.53
2013-09-04,155.74001,172.61
2013-09-05,156.17,173.09
2013-09-06,156.66,173.63
2013-09-09,159.49001,176.77
2013-09-10,165.14,183.03
2013-09-11,165.06,182.94
2013-09-12,163.35001,181.05
2013-09-13,164,181.77
2013-09-16,167.03,185.13
2013-09-17,167.42,185.56
2013-09-18,168.06,186.27
2013-09-19,167.78,185.96
2013-09-20,169.75,188.14
2013-09-23,165.25,183.16
2013-09-24,162.97,180.63
2013-09-25,162.31,179.9
2013-09-26,162.28999,179.87
2013-09-27,159.85001,177.17
2013-09-30,158.21001,175.35
2013-10-01,159,176.23
2013-10-02,158.67,175.86
2013-10-03,156.85001,173.85
2013-10-04,156.55,173.51
2013-10-07,154.25,170.96
2013-10-08,153.05,169.63
2013-10-09,154.44,171.17
2013-10-10,158.00999,175.13
2013-10-11,160,177.34
2013-10-14,159.46001,176.74
2013-10-15,157.63,174.71
2013-10-16,162.25,179.83
2013-10-17,158.32001,175.47
2013-10-18,158.69,175.88
2013-10-21,159.77,177.08
2013-10-22,159.25,176.51
2013-10-23,157.74001,174.83
2013-10-24,159.96001,177.29
2013-10-25,162.09,179.65
2013-10-28,161.45,178.94
2013-10-29,162.11,179.68
2013-10-30,162.05,179.61
2013-10-31,160.86,178.29
2013-11-01,162.05,179.61
2013-11-04,163.16,180.84
2013-11-05,161.95,179.5
2013-11-06,163.52,181.24
2013-11-07,159.64,176.94
2013-11-08,163.17,180.85
2013-11-11,163.84,181.59
2013-11-12,162.89,180.54
2013-11-13,162.94,180.6
2013-11-14,163.2,180.88
2013-11-15,164.39999,182.21
2013-11-18,165.67999,183.63
2013-11-19,166.60001,184.65
2013-11-20,165,182.88
2013-11-21,167.07001,185.17
2013-11-22,168.10001,186.31
2013-11-25,169.48,187.84
2013-11-26,168.03999,186.25
2013-11-27,168.22,187.06
2013-11-29,168.94,187.86
2013-12-02,169.72,188.72
2013-12-03,168.05,186.87
2013-12-04,168.7,187.59
2013-12-05,165.56,184.1
2013-12-06,167.21001,185.93
2013-12-09,167.67,186.44
2013-12-10,169.73,188.74
2013-12-11,167.60001,186.37
2013-12-12,168.33,187.18
2013-12-13,168.39,187.25
2013-12-16,170.95,190.09
2013-12-17,170.49001,189.58
2013-12-18,174.84,194.42
2013-12-19,174.77,194.34
2013-12-20,175.16,194.77
2013-12-23,176.47,196.23
2013-12-24,176.16,195.89
2013-12-26,176.45,196.21
2013-12-27,176.35001,196.1
2013-12-30,175.73,195.41
2013-12-31,177.25999,197.11
2014-01-02,176.89,196.7
2014-01-03,178.14999,198.1
2014-01-06,179.37,199.46
2014-01-07,178.28999,198.25
2014-01-08,178.44,198.42
2014-01-09,177.39999,197.26
2014-01-10,178.39,198.37
2014-01-13,175.88,195.57
2014-01-14,176.60001,196.38
2014-01-15,178.75,198.77
2014-01-16,175.17,194.79
2014-01-17,176.28,196.02
2014-01-21,173.2,192.59
2014-01-22,173.67999,193.13
2014-01-23,170.75,189.87
2014-01-24,167.64,186.41
2014-01-27,164.69,183.13
2014-01-28,166.25,184.87
2014-01-29,163.89999,182.25
2014-01-30,165.84,184.41
2014-01-31,164.12,182.5
2014-02-03,159.82001,177.72
2014-02-04,161.75999,179.87
2014-02-05,160.42,178.38
2014-02-06,161.75,179.86
2014-02-07,161.92999,180.06
2014-02-10,161,179.03
2014-02-11,164.39,182.8
2014-02-12,163.5,181.81
2014-02-13,164.06,182.43
2014-02-14,163.72,182.05
2014-02-18,164.64999,183.09
2014-02-19,163.25999,181.54
2014-02-20,164.5,182.92
2014-02-21,164.5,182.92
2014-02-24,166.53999,185.19
2014-02-25,163.48,181.79
2014-02-26,162.8,181.64
2014-02-27,165.38,184.52
2014-02-28,166.45,185.71
2014-03-03,164.74001,183.81
2014-03-04,168.73,188.26
2014-03-05,171.89999,191.8
2014-03-06,172.60001,192.58
2014-03-07,174.25999,194.43
2014-03-10,173.50999,193.59
2014-03-11,169.89,189.55
2014-03-12,169.72,189.36
2014-03-13,166.7,185.99
2014-03-14,165.35001,184.49
2014-03-17,166.84,186.15
2014-03-18,168.09,187.54
2014-03-19,168.17999,187.64
2014-03-20,169.22,188.8
2014-03-21,166.95,186.27
2014-03-24,165.72,184.9
2014-03-25,163.25,182.14
2014-03-26,161.73,180.45
2014-03-27,162.28999,181.07
2014-03-28,162.3,181.08
2014-03-31,163.85001,182.81
2014-04-01,165.92,185.12
2014-04-02,167.27,186.63
2014-04-03,166.09,185.31
2014-04-04,163.24001,182.13
2014-04-07,158.56,176.91
2014-04-08,156.56,174.68
2014-04-09,158.16,176.46
2014-04-10,155.98,174.03
2014-04-11,152.72,170.4
2014-04-14,154.74001,172.65
2014-04-15,154.92,172.85
2014-04-16,157.22,175.42
2014-04-17,157.44,175.66
2014-04-21,157.8,176.06
2014-04-22,160.46001,179.03
2014-04-23,160.45,179.02
2014-04-24,160.85001,179.47
2014-04-25,158.24001,176.55
2014-04-28,156.53999,174.66
2014-04-29,158.24001,176.55
2014-04-30,159.82001,178.32
2014-05-01,160.37,178.93
2014-05-02,158.88,177.27
2014-05-05,156.35001,174.45
2014-05-06,154.53999,172.43
2014-05-07,155.52,173.52
2014-05-08,157.39999,175.62
2014-05-09,157.2,175.39
2014-05-12,159.55,178.02
2014-05-13,160.28,178.83
2014-05-14,159.45,177.9
2014-05-15,156.64,174.77
2014-05-16,156.42999,174.53
2014-05-19,157.67,175.92
2014-05-20,156.35001,174.45
2014-05-21,159.35001,177.79
2014-05-22,159.85001,178.35
2014-05-23,160.16,178.7
2014-05-27,161.77,180.49
2014-05-28,161.19,180.46
2014-05-29,160.74001,179.96
2014-05-30,159.81,178.91
2014-06-02,160.03,179.16
2014-06-03,161.8,181.14
2014-06-04,162.39,181.8
2014-06-05,162.58,182.01
2014-06-06,166.19,186.06
2014-06-09,166,185.84
2014-06-10,166.36,186.25
2014-06-11,165.42999,185.21
2014-06-12,165.96001,185.8
2014-06-13,165.89,185.72
2014-06-16,165.85001,185.68
2014-06-17,168.22,188.33
2014-06-18,169.86,190.17
2014-06-19,169.73,190.02
2014-06-20,169.84,190.14
2014-06-23,170.24001,190.59
2014-06-24,168.23,188.34
2014-06-25,168.38,188.51
2014-06-26,168.00999,188.09
2014-06-27,166.78,186.72
2014-06-30,167.44,187.46
2014-07-01,166.81,186.75
2014-07-02,166.89,186.84
2014-07-03,169.46001,189.72
2014-07-07,167.78,187.84
2014-07-08,164.91,184.62
2014-07-09,164.67,184.35
2014-07-10,163.42,182.96
2014-07-11,164.8,184.5
2014-07-14,167,186.96
2014-07-15,169.17,189.39
2014-07-16,170.47,190.85
2014-07-17,170.14,190.48
2014-07-18,171.47,191.97
2014-07-21,171.72,192.25
2014-07-22,175.02,195.94
2014-07-23,176.82001,197.96
2014-07-24,176.25999,197.33
2014-07-25,175.39999,196.37
2014-07-28,175.95,196.98
2014-07-29,175.53999,196.52
2014-07-30,175.75999,196.77
2014-07-31,172.87,193.54
2014-08-01,170.25,190.6
2014-08-04,171.69,192.21
2014-08-05,169.42,189.67
2014-08-06,169.74001,190.03
2014-08-07,169.10001,189.31
2014-08-08,172.25999,192.85
2014-08-11,172.46001,193.08
2014-08-12,172.33,192.93
2014-08-13,172.37,192.98
2014-08-14,172.73,193.38
2014-08-15,171.89999,192.45
2014-08-18,174.55,195.42
2014-08-19,173.96001,194.76
2014-08-20,174.03,194.83
2014-08-21,175.14999,196.09
2014-08-22,175.47,196.45
2014-08-25,177.87,199.13
2014-08-26,177.89999,199.17
2014-08-27,177.81,199.68
2014-08-28,177.64999,199.5
2014-08-29,179.11,201.14
2014-09-02,179.77,201.88
2014-09-03,179.60001,201.69
2014-09-04,180.08,202.23
2014-09-05,179.75,201.86
2014-09-08,180.11,202.26
2014-09-09,177.39999,199.22
2014-09-10,179.87,201.99
2014-09-11,181,203.26
2014-09-12,183.17,205.7
2014-09-15,183.98,206.61
2014-09-16,184.03999,206.68
2014-09-17,184.82001,207.55
2014-09-18,187.89,211
2014-09-19,186.2,209.1
2014-09-22,185.28999,208.08
2014-09-23,185.09,207.86
2014-09-24,187.81,210.91
2014-09-25,184.09,206.73
2014-09-26,185.12,207.89
2014-09-29,183.83,206.44
2014-09-30,183.57001,206.15
2014-10-01,180.7,202.93
2014-10-02,182.88,205.38
2014-10-03,188.07001,211.2
2014-10-06,187.48,210.54
2014-10-07,183.8,206.41
2014-10-08,186.64,209.6
2014-10-09,181.27,203.57
2014-10-10,180.38,202.57
2014-10-13,178.77,200.76
2014-10-14,178.7,200.68
2014-10-15,177.24001,199.04
2014-10-16,172.58,193.81
2014-10-17,176.91,198.67
2014-10-20,177.84,199.72
2014-10-21,180.17999,202.34
2014-10-22,176.83,198.58
2014-10-23,180.06,202.21
2014-10-24,183.35001,205.9
2014-10-27,183.91,206.53
2014-10-28,186.32001,209.24
2014-10-29,186.08,208.97
2014-10-30,186.97,209.97
2014-10-31,189.99001,213.36
2014-11-03,190.83,214.3
2014-11-04,190.27,213.67
2014-11-05,189.84,213.19
2014-11-06,191,214.49
2014-11-07,190.71001,214.17
2014-11-10,191.8,215.39
2014-11-11,191.88,215.48
2014-11-12,190.17999,213.57
2014-11-13,190.24001,213.64
2014-11-14,189.98,213.35
2014-11-17,189.92999,213.29
2014-11-18,189.64,212.97
2014-11-19,189.19,212.46
2014-11-20,189.75,213.09
2014-11-21,189.59,212.91
2014-11-24,190.07001,213.45
2014-11-25,188.86,212.09
2014-11-26,188.52,211.71
2014-11-28,188.41,212.26
2014-12-01,188.2,212.02
2014-12-02,190.19,214.26
2014-12-03,190.95,215.12
2014-12-04,191.95,216.25
2014-12-05,195.45,220.19
2014-12-08,196.62,221.51
2014-12-09,196.89,221.81
2014-12-10,192,216.3
2014-12-11,193.53999,218.04
2014-12-12,188.82001,212.72
2014-12-15,185.53999,209.03
2014-12-16,183.31,206.51
2014-12-17,185.03,208.45
2014-12-18,191.61,215.86
2014-12-19,193.28,217.75
2014-12-22,194.44,219.05
2014-12-23,195.5,220.25
2014-12-24,195.89,220.69
2014-12-26,195.45,220.19
2014-12-29,196.19,221.02
2014-12-30,195.71001,220.48
2014-12-31,193.83,218.37
2015-01-02,194.41,219.02
2015-01-05,188.34,212.18
2015-01-06,184.53,207.89
2015-01-07,187.28,210.99
2015-01-08,190.27,214.35
2015-01-09,187.35001,211.06
2015-01-12,185.07001,208.5
2015-01-13,184.92999,208.34
2015-01-14,180.23,203.04
2015-01-15,178.49001,201.08
2015-01-16,177.23,199.66
2015-01-20,175.63,197.86
2015-01-21,177.14999,199.57
2015-01-22,182.03999,205.08
2015-01-23,180.49001,203.34
2015-01-26,180.42,203.26
2015-01-27,176.49001,198.83
2015-01-28,173.05,194.95
2015-01-29,175.99001,198.27
2015-01-30,172.41,194.23
2015-02-02,175.49001,197.7
2015-02-03,180.24001,203.05
2015-02-04,178.78,201.41
2015-02-05,180.77,203.65
2015-02-06,183.42999,206.65
2015-02-09,182.22,205.29
2015-02-10,184.56,207.92
2015-02-11,187.64999,211.4
2015-02-12,189.78,213.8
2015-02-13,189,212.92
2015-02-17,190.02,214.07
2015-02-18,188.67,212.55
2015-02-19,189.11,213.05
2015-02-20,191.50999,215.75
2015-02-23,190.31,214.4
2015-02-24,192.22,216.55
2015-02-25,191.72,215.99
2015-02-26,192.2,217.2
2015-02-27,189.78999,214.48
2015-03-02,191.78999,216.74
2015-03-03,191.27,216.15
2015-03-04,189.67,214.35
2015-03-05,190.08,214.81
2015-03-06,186.91,211.23
2015-03-09,187.92999,212.38
2015-03-10,182.71001,206.48
2015-03-11,184.17999,208.14
2015-03-12,189.95,214.66
2015-03-13,189.34,213.97
2015-03-16,191.89999,216.87
2015-03-17,190.57001,215.36
2015-03-18,192.32001,217.34
2015-03-19,189.97,214.68
2015-03-20,193.13,218.26
2015-03-23,191.96001,216.93
2015-03-24,191.28,216.17
2015-03-25,187.35001,211.72
2015-03-26,187.24001,211.6
2015-03-27,188.06,212.53
2015-03-30,191.02,215.87
2015-03-31,187.97,212.42
2015-04-01,192.23,217.24
2015-04-02,191.55,216.47
2015-04-06,192.05,217.04
2015-04-07,192.39,217.42
2015-04-08,192.56,217.61
2015-04-09,194.89,220.25
2015-04-10,195.64,221.09
2015-04-13,195.58,221.02
2015-04-14,197.72,223.44
2015-04-15,201.10001,227.26
2015-04-16,200.21001,226.26
2015-04-17,197.35001,223.02
2015-04-20,198.10001,223.87
2015-04-21,196.84,222.45
2015-04-22,198.32001,224.12
2015-04-23,199.31,225.24
2015-04-24,197.99001,223.75
2015-04-27,196.52,222.09
2015-04-28,197.49001,223.18
2015-04-29,198.56,224.39
2015-04-30,196.42,221.97
2015-05-01,197.53,223.23
2015-05-04,199.3,225.23
2015-05-05,197.28999,222.96
2015-05-06,196.25,221.78
2015-05-07,197.39,223.07
2015-05-08,200.5,226.58
2015-05-11,201.73,227.98
2015-05-12,200.53,226.62
2015-05-13,201.42999,227.64
2015-05-14,202.62,228.98
2015-05-15,202.97,229.38
2015-05-18,204.66,231.29
2015-05-19,205.39999,232.12
2015-05-20,205.08,231.76
2015-05-21,204.95,231.61
2015-05-22,207.8,234.83
2015-05-26,206.38,233.23
2015-05-27,209.06,236.26
2015-05-28,208.48,236.34
2015-05-29,206.19,233.74
2015-06-01,207.81,235.58
2015-06-02,206.42999,234.01
2015-06-03,208.28999,236.12
2015-06-04,208.87,236.78
2015-06-05,210.45,238.57
2015-06-08,209.78999,237.82
2015-06-09,209.02,236.95
2015-06-10,213.13,241.61
2015-06-11,213.94,242.53
2015-06-12,213.06,241.53
2015-06-15,211.75999,240.06
2015-06-16,213.56,242.1
2015-06-17,212.92999,241.38
2015-06-18,214.60001,243.28
2015-06-19,213.19,241.68
2015-06-22,216.50999,245.44
2015-06-23,218.39999,247.58
2015-06-24,214.42999,243.08
2015-06-25,212.82001,241.26
2015-06-26,213.17,241.65
2015-06-29,207.64999,235.4
2015-06-30,208.78999,236.69
2015-07-01,209.94,237.99
2015-07-02,209.2,237.15
2015-07-06,208.03999,235.84
2015-07-07,208.21001,236.03
2015-07-08,204.06,231.33
2015-07-09,204.81,232.18
2015-07-10,207.19,234.88
2015-07-13,210.12,238.2
2015-07-14,212.16,240.51
2015-07-15,212.96001,241.42
2015-07-16,211.17999,239.4
2015-07-17,212.46001,240.85
2015-07-20,212.39,240.77
2015-07-21,211.5,239.76
2015-07-22,213.25,241.75
2015-07-23,211.05,239.25
2015-07-24,207.35001,235.06
2015-07-27,205.02,232.42
2015-07-28,206.24001,233.8
2015-07-29,206.84,234.48
2015-07-30,207.2,234.89
2015-07-31,205.07001,232.47
2015-08-03,204.69,232.04
2015-08-04,205.17,232.59
2015-08-05,205.7,233.19
2015-08-06,205.09,232.49
2015-08-07,203.44,230.62
2015-08-10,205.97,233.49
2015-08-11,201.7,228.65
2015-08-12,201.13,228.01
2015-08-13,200.74001,227.56
2015-08-14,202.02,229.01
2015-08-17,202.57001,229.64
2015-08-18,201.17999,228.06
2015-08-19,200.95,227.8
2015-08-20,196.75,223.04
2015-08-21,187.74001,212.83
2015-08-24,179.46001,203.44
2015-08-25,178.22,202.03
2015-08-26,184.39999,209.04
2015-08-27,189.21001,214.49
2015-08-28,187.75,213.57
2015-08-31,188.60001,214.54
2015-09-01,182.12,207.17
2015-09-02,184.50999,209.89
2015-09-03,185.06,210.51
2015-09-04,180.38,205.19
2015-09-08,185.88,211.45
2015-09-09,185.67999,211.22
2015-09-10,185.91,211.48
2015-09-11,185.27,210.75
2015-09-14,183.94,209.24
2015-09-15,187.45,213.23
2015-09-16,188.64,214.59
2015-09-17,186.45,212.1
2015-09-18,180.94,205.83
2015-09-21,183.35001,208.57
2015-09-22,179.72,204.44
2015-09-23,179.41,204.09
2015-09-24,176.91,201.24
2015-09-25,179.83,204.57
2015-09-28,173.02,196.82
2015-09-29,171.86,195.5
2015-09-30,173.75999,197.66
2015-10-01,176.02,200.23
2015-10-02,177.00999,201.36
2015-10-05,180.7,205.55
2015-10-06,180.32001,205.12
2015-10-07,182.23,207.3
2015-10-08,181.07001,205.98
2015-10-09,179.19,203.84
2015-10-12,180.23,205.02
2015-10-13,180.97,205.86
2015-10-14,179.50999,204.2
2015-10-15,184.96001,210.4
2015-10-16,185.17999,210.65
2015-10-19,185.74001,211.29
2015-10-20,185.50999,211.03
2015-10-21,179.7,204.42
2015-10-22,183.56,208.81
2015-10-23,185.5,211.01
2015-10-26,187.00999,212.73
2015-10-27,186.31,211.94
2015-10-28,191.32001,217.64
2015-10-29,189.89,216.01
2015-10-30,187.5,213.29
2015-11-02,189.67999,215.77
2015-11-03,190.69,216.92
2015-11-04,191.64999,218.01
2015-11-05,192.02,218.43
2015-11-06,199.17,226.57
2015-11-09,196.75999,223.82
2015-11-10,197.81,225.02
2015-11-11,197.39,224.54
2015-11-12,192.77,219.29
2015-11-13,190.39,216.58
2015-11-16,192.16,218.59
2015-11-17,190.57001,216.78
2015-11-18,193.66,220.3
2015-11-19,193.03,219.58
2015-11-20,191.47,217.81
2015-11-23,189.19,215.21
2015-11-24,188.67,214.62
2015-11-25,189.14999,215.17
2015-11-27,190.47,216.67
2015-11-30,190.02,216.9
2015-12-01,193.07001,220.38
2015-12-02,190.25999,217.17
2015-12-03,185.2,211.39
2015-12-04,189.99001,216.86
2015-12-07,185.49001,211.73
2015-12-08,182.92,208.79
2015-12-09,180.71001,206.27
2015-12-10,182.11,207.87
2015-12-11,176.56,201.53
2015-12-14,176.39999,201.35
2015-12-15,182.00999,207.75
2015-12-16,186.21001,212.55
2015-12-17,182.61,208.44
2015-12-18,175.49001,200.31
2015-12-21,177.75,202.89
2015-12-22,180.05,205.52
2015-12-23,182.95,208.83
2015-12-24,182.47,208.28
2015-12-28,181.62,207.31
2015-12-29,183.53,209.49
2015-12-30,182.00999,207.75
2015-12-31,180.23,205.72
